GRA,NRM,U,VAR,UNI,pč’
GRA,NRM,U,VAR,DUP,čp’
GRA,NRM,U,VAR,DCT,lšp’
GRA,NRM,U,VAR,AGG,ršp’
GRA,NRM,U,VAR,SEG,nšp’
GRA,NRM,U,VAR,CPN,řšp’
GRA,NRM,U,VAR,COH,mšp’
GRA,NRM,U,VAR,CST,ňšp’
GRA,NRM,U,VAR,MLT,ššp’
GRA,NRM,U,COA,UNI,qč’
GRA,NRM,U,COA,DUP,čq’
GRA,NRM,U,COA,DCT,lšq’
GRA,NRM,U,COA,AGG,ršq’
GRA,NRM,U,COA,SEG,nšq’
GRA,NRM,U,COA,CPN,řšq’
GRA,NRM,U,COA,COH,mšq’
GRA,NRM,U,COA,CST,ňšq’
GRA,NRM,U,COA,MLT,ššq’
GRA,NRM,N,CSL,UNI,kcʰ
GRA,NRM,N,CSL,DUP,ckʰ
GRA,NRM,N,CSL,DCT,lskʰ
GRA,NRM,N,CSL,AGG,rskʰ
GRA,NRM,N,CSL,SEG,nskʰ
GRA,NRM,N,CSL,CPN,řskʰ
GRA,NRM,N,CSL,COH,mskʰ
GRA,NRM,N,CSL,CST,ňskʰ
GRA,NRM,N,CSL,MLT,sskʰ
GRA,NRM,N,ASO,UNI,żg
GRA,NRM,N,ASO,DUP,ctʰ
GRA,NRM,N,ASO,DCT,lstʰ
GRA,NRM,N,ASO,AGG,rstʰ
GRA,NRM,N,ASO,SEG,nstʰ
GRA,NRM,N,ASO,CPN,řstʰ
GRA,NRM,N,ASO,COH,mstʰ
GRA,NRM,N,ASO,CST,ňstʰ
GRA,NRM,N,ASO,MLT,sstʰ
GRA,NRM,N,VAR,UNI,pcʰ
GRA,NRM,N,VAR,DUP,cpʰ
GRA,NRM,N,VAR,DCT,lspʰ
GRA,NRM,N,VAR,AGG,rspʰ
GRA,NRM,N,VAR,SEG,nspʰ
GRA,NRM,N,VAR,CPN,řspʰ
GRA,NRM,N,VAR,COH,mspʰ
GRA,NRM,N,VAR,CST,ňspʰ
GRA,NRM,N,VAR,MLT,sspʰ
GRA,NRM,N,COA,UNI,qcʰ
GRA,NRM,N,COA,DUP,cqʰ
GRA,NRM,N,COA,DCT,lsqʰ
GRA,NRM,N,COA,AGG,rsqʰ
GRA,NRM,N,COA,SEG,nsqʰ
GRA,NRM,N,COA,CPN,řsqʰ
GRA,NRM,N,COA,COH,msqʰ
GRA,NRM,N,COA,CST,ňsqʰ
GRA,NRM,N,COA,MLT,ssqʰ
GRA,NRM,A,CSL,UNI,kčʰ
GRA,NRM,A,CSL,DUP,čkʰ
GRA,NRM,A,CSL,DCT,lškʰ
GRA,NRM,A,CSL,AGG,rškʰ
GRA,NRM,A,CSL,SEG,nškʰ
